156 	 -92.92879538771012
157 	 -78.10003793647593
158 	 -119.3861264497009
159 	 -88.62570852344197
160 	 -71.04633353104327
161 	 -58.40356496323875
162 	 -66.86931117091808
163 	 -61.90262392879686
164 	 -90.25602122367764
165 	 -166.8687210920507
166 	 -179.74051851210152
167 	 -157.17276215555466
168 	 -125.73662503572905
169 	 -175.75280179475521
170 	 -233.4275828667578
171 	 -203.22991308840938
172 	 -173.58606022104323
173 	 -135.98069559877513
174 	 -155.93856624339605
175 	 -147.84544354034915
176 	 -131.40298997494028
177 	 -159.07880665001358
178 	 -128.83367480335437
179 	 -104.05833874135715
180 	 -88.25010676698912
181 	 -77.40337119684591
182 	 -113.20710065706953
183 	 -98.36225654116606
184 	 -80.40435698162764
185 	 -64.5272110879705
186 	 -60.0600844513574
187 	 -45.79872809056906
188 	 -52.172073436411665
189 	 -67.36795560419887
190 	 -73.6057948355392
191 	 -58.62488868001856
192 	 -50.249816141133124
193 	 -48.76854383354657
194 	 -61.093625403982514
195 	 -47.83280975920752
196 	 -67.04461022105716
197 	 -59.09534291482305
198 	 -92.40571809386347
199 	 -78.68573079709677
200 	 -60.484127718204036
201 	 -47.76062653127519
202 	 -47.41379747212159
203 	 -45.51549869948758
204 	 -48.898460724660254
205 	 -81.24033334758133
206 	 -88.61729808258679
207 	 -79.3213835282113
208 	 -79.62023013082035
209 	 -84.84639801836238
210 	 -90.19166103393036
211 	 -87.72685291970083
212 	 -85.10352224396775
213 	 -82.70883131010305
214 	 -67.5577470053122
215 	 -49.583208121292046
216 	 -48.64171787375926
217 	 -37.94583855835299
218 	 -49.773558948700156
219 	 -56.66465391887141
220 	 -44.80149835952761
221 	 -39.61424212542988
222 	 -24.74292494176916
223 	 -38.26884857195728
224 	 -34.31487597098021
225 	 -31.92104731856125
226 	 -23.06729565317619
227 	 -18.780668634846734
228 	 -71.63901882193932
229 	 -78.70461443125532
230 	 -71.64875272373138
231 	 -58.34527167355736
232 	 -47.82813893277307
233 	 -47.41251936140361
234 	 -35.872272568820335
235 	 -28.526174191227256
236 	 -36.79475407361497
237 	 -25.828965709761178
238 	 -24.032651783823894
239 	 -19.961750099620986
240 	 -12.906735985105115
241 	 -21.981859294675814
242 	 -47.243679485674875
243 	 -40.49464875272133
244 	 -34.18100143295305
245 	 -31.56890490463411
246 	 -30.34549351829446
247 	 -33.39927708894902
248 	 -26.809680632744858
249 	 -34.8058602625988
250 	 -33.26622797232449
251 	 -24.86438402584281
252 	 -35.00520299555865
253 	 -27.00684648846618
254 	 -40.90867530682954
255 	 -38.53549968545667
256 	 -29.117262534738984
257 	 -33.48877532548613
258 	 -40.10677639381902
259 	 -40.37679636606845
260 	 -68.47978072064689
261 	 -67.4883974203367
262 	 -86.65579602320031
263 	 -73.81892675161544
264 	 -57.358117954516274
265 	 -61.12787580107397
266 	 -72.26510092544595
267 	 -64.67333522293848
268 	 -59.575250088619214
269 	 -51.5342606681952
270 	 -60.6062227220973
271 	 -54.72880803627777
272 	 -59.019218607450966
273 	 -46.545515513211285
274 	 -56.4179910401017
275 	 -44.541675707385366
276 	 -34.73443166988545
277 	 -29.636406694065954
278 	 -23.39512476094933
279 	 -41.96017764584394
280 	 -32.48596701869428
281 	 -30.92572778901922
282 	 -20.47319764288295
283 	 -18.015952370129526
284 	 -20.536221644404577
285 	 -39.681044729321
286 	 -76.48961125583628
287 	 -63.04021473387911
288 	 -122.24367161534246
289 	 -96.96653354614682
290 	 -131.12380830725306
291 	 -109.87351296775887
292 	 -130.13764394086138
293 	 -103.29843056884238
294 	 -103.53242938756921
295 	 -83.62982892120453
296 	 -66.52983646347639
297 	 -56.95937172057711
298 	 -44.73578118563455
299 	 -45.41096751079385
300 	 -44.542434074177436
301 	 -46.606601805940954
302 	 -42.14824070338
303 	 -34.5741277317411
304 	 -27.963612709838344
305 	 -19.830804693030586
306 	 -22.01172701442374
307 	 -26.14700777019607
308 	 -38.21098528049879
309 	 -46.25393026564598
310 	 -43.74725231888806
311 	 -38.510130340015166
312 	 -49.09056531359238
313 	 -58.13265036662597
314 	 -50.43610842929047
315 	 -42.600801197784676
316 	 -69.58692434219483
317 	 -55.66953468446809
318 	 -41.822615996534296
319 	 -33.302382658295755
320 	 -24.781565720300932
321 	 -31.387562079382405
322 	 -27.77371161348674
323 	 -27.65930379072961
324 	 -44.73024301489022
325 	 -55.62303913425603
326 	 -93.71119942805672
327 	 -84.40670831383432
328 	 -73.51169459398079
329 	 -54.37478705717149
330 	 -43.30351543292454
331 	 -37.56274087233396
332 	 -51.129765625188156
333 	 -40.82190586931756
334 	 -37.31456093896304
335 	 -36.60476033550367
336 	 -30.385794766822073
337 	 -28.166956828581533
338 	 -21.375125701064462
339 	 -17.784824999320335
340 	 -13.586887642528382
341 	 -10.049887359949935
342 	 -11.980685432019527
343 	 -12.28835139754483
344 	 -8.158351922858856
345 	 -10.127974638615342
346 	 -30.959320108284373
347 	 -24.570920131083767
348 	 -24.493791567902008
349 	 -48.53066600107559
350 	 -38.06484549318702
351 	 -29.861502760802978
352 	 -46.36495655680483
353 	 -94.83564478872358
354 	 -73.06970827494843
355 	 -69.12378339168754
356 	 -72.87874007812388
357 	 -72.19651119217815
358 	 -77.33236127708733
359 	 -59.765952897792886
360 	 -48.80641039525108
361 	 -50.02106663775339
362 	 -38.248563956994985
363 	 -28.569807070809475
364 	 -24.696698591838867
365 	 -18.268507561779188
366 	 -12.716971805977664
367 	 -12.797714949103465
368 	 -14.852293126417862
369 	 -12.823945589381765
370 	 -12.323580163067163
371 	 -12.558021250200909
372 	 -15.96906104984373
373 	 -14.337098967223938
374 	 -11.469679173778786
375 	 -15.085061341196706
376 	 -24.982935473040925
377 	 -22.17290217368827
378 	 -28.229963426732866
379 	 -28.32360579199667
380 	 -22.897594320013013
381 	 -28.14808512966374
382 	 -23.92893772626303
383 	 -30.65463550649838
384 	 -23.33884937033872
385 	 -17.127678658082004
386 	 -24.1557954346481
387 	 -48.308878937677946
388 	 -38.64709191700604
389 	 -36.643840725821065
390 	 -28.947925180575112
391 	 -30.491082305095915
392 	 -41.24213757972211
393 	 -33.72639340016576
394 	 -27.415352383422942
395 	 -24.062343844021598
396 	 -37.35065047500211
397 	 -51.400262227649364
398 	 -40.47887716283731
399 	 -40.54054025658115
400 	 -67.59351992271513
401 	 -85.85824941595638
402 	 -68.53009784385722
403 	 -57.87490456278829
404 	 -75.17088214706382
405 	 -60.514087328732785
406 	 -72.39403260868858
407 	 -56.74504729153341
408 	 -56.36933891322042
409 	 -59.04978346354255
410 	 -47.239826770832224
411 	 -49.010848630852706
412 	 -52.983352536466555
413 	 -47.18956375096059
414 	 -46.994374358049754
415 	 -42.406538194656605
416 	 -39.49970317551015
417 	 -32.81431778767001
418 	 -26.251620107517738
419 	 -27.832483402251455
420 	 -23.32687464006267
421 	 -42.24745006516969
422 	 -80.30063619953762
423 	 -63.61752060863182
424 	 -53.240485238684414
425 	 -50.22337099634933
426 	 -41.82186646051014
427 	 -33.5510573334559
428 	 -27.71018216467928
429 	 -36.86485244817413
430 	 -47.95225352954549
431 	 -40.085065643739654
432 	 -39.03480100390516
433 	 -31.562909025888075
434 	 -42.934455070324475
435 	 -33.58051261072069
436 	 -26.20344442705027
437 	 -18.757523982623752
438 	 -32.44888771481965
439 	 -81.45705087498754
440 	 -74.50306337384973
441 	 -69.67657299659732
442 	 -62.4462794537485
443 	 -53.869418277887235
444 	 -55.933552118496664
445 	 -44.85048927533899
446 	 -46.0085344512936
447 	 -49.70679437359104
448 	 -36.4186359925734
449 	 -39.01061191496592
450 	 -39.01604747401143
451 	 -29.471826789105762
452 	 -36.27898407270368
453 	 -28.42926790763522
454 	 -32.76475124245917
455 	 -26.75488303534803
456 	 -21.318695481191753
457 	 -30.795253643032993
458 	 -29.392710215632178
459 	 -22.17744138701528
460 	 -17.08255783178174
461 	 -35.22574578335298
462 	 -31.24517910806935
463 	 -34.81048782779726
464 	 -27.040836161440893
465 	 -20.19752728466301
466 	 -28.48734079611677
467 	 -22.094488883893064
468 	 -27.221136286168985
469 	 -72.64676291923024
470 	 -59.38097027911499
471 	 -48.24600156595807
472 	 -39.2814122767486
473 	 -34.09316515309547
474 	 -41.790086165843604
475 	 -45.82460884185639
476 	 -36.66329244818007
477 	 -60.41987527830133
478 	 -57.529740671981926
479 	 -54.077421001589755
480 	 -45.65239401312283
481 	 -36.314136666578634
482 	 -29.051309333261088
483 	 -27.311896027116745
484 	 -41.1439840128387
485 	 -41.00394013546247
486 	 -64.5261685231726
487 	 -57.32672701758747
488 	 -69.15430547939468
489 	 -53.962994411842374
490 	 -45.111711033450774
491 	 -45.18270120968009
492 	 -36.35629652092939
493 	 -31.423871042226892
494 	 -32.64406479514946
495 	 -24.993117590025577
496 	 -32.94356765583689
497 	 -25.768545674709458
498 	 -20.568547793513062
499 	 -17.201817747929454
500 	 -42.50432373484546
501 	 -43.867345937351274
502 	 -33.54089308411676
503 	 -35.7703105777382
504 	 -31.156804654032385
505 	 -27.317847660138796
506 	 -21.75391652062899
507 	 -19.27993010479622
508 	 -15.610790502392774
509 	 -13.24264241232413
510 	 -8.74924473613828
511 	 -6.607430224821655
512 	 -10.571752180432668
513 	 -7.849390135941576
514 	 -33.49958979798066
515 	 -26.799671828328428
516 	 -28.82995692323857
517 	 -33.95328439273908
518 	 -26.540209444094216
519 	 -40.5716879198626
520 	 -33.462653594613585
521 	 -26.769182523230484
522 	 -21.19903182037342
523 	 -19.95034617145575
524 	 -17.991591268400953
525 	 -12.451658596270136
526 	 -13.863741270746686
527 	 -12.281137296717134
528 	 -19.853653382175253
529 	 -15.506846800288258
530 	 -12.721823542100537
531 	 -8.888727860377912
532 	 -5.9173909773980995
533 	 -4.733912781510298
534 	 -1.5249146223231946
535 	 -24.511532087899468
536 	 -26.54882695680317
537 	 -22.22910431496166
538 	 -18.795844979593312
539 	 -22.94295114208944
540 	 -18.354360902090775
541 	 -28.28751306578124
542 	 -43.54870373046833
543 	 -95.40322695847863
544 	 -80.9597460337609
545 	 -65.01632348745443
546 	 -51.36750808412398
547 	 -53.38151373371875
548 	 -62.78414102483475
549 	 -49.93121261525994
550 	 -40.87033345931013
551 	 -39.02071773943135
552 	 -31.553255500131854
553 	 -37.713647563712584
554 	 -30.13128558691278
555 	 -26.58177618450827
556 	 -47.30051375464791
557 	 -45.02560167685988
558 	 -37.520453933064346
559 	 -28.03787915499015
560 	 -29.04724461440128
561 	 -22.204710925863765
562 	 -17.830666909643696
563 	 -37.20938417959587
564 	 -27.099051609400703
565 	 -34.937098879023324
566 	 -41.27294272454128
567 	 -34.285951017487605
568 	 -28.06516359221132
569 	 -23.375869614264957
570 	 -32.51090300575015
571 	 -25.39055745452788
572 	 -20.873239785933038
573 	 -17.076907167396712
574 	 -16.471851959533524
575 	 -12.900136282130916
576 	 -11.949534943514664
577 	 -9.559605024798657
578 	 -10.505154934937309
579 	 -8.231072587181188
580 	 -26.83007547156376
581 	 -23.722357087212004
582 	 -13.308898214429064
583 	 -19.489027559682654
584 	 -57.94010178304052
585 	 -47.56241252014297
586 	 -36.433427929969184
587 	 -46.37109146939292
588 	 -37.94204448736673
589 	 -30.467704878217774
590 	 -34.873270964399126
591 	 -41.01413133132519
592 	 -37.77430349592578
593 	 -56.45819224600746
594 	 -53.30231022289445
595 	 -44.79254301569199
596 	 -37.3404920629946
597 	 -48.085302266361396
598 	 -49.22861372777879
599 	 -47.81026385275982
600 	 -44.95901528817012
601 	 -39.046088281560515
602 	 -30.90484444370486
603 	 -22.79737554154417
604 	 -20.314199781476418
605 	 -20.33659095825169
606 	 -18.747101222961646
607 	 -18.868480879265917
608 	 -16.324821260563112
609 	 -13.735060419201545
610 	 -1.882965080865688
611 	 -1.5049447856581537
612 	 -8.367775592472753
613 	 -6.318266240828962
614 	 -5.5514248105173465
615 	 -7.2640449814407475
616 	 -9.640251158018145
617 	 -13.403984312568355
618 	 -12.327156185383501
619 	 -9.460476017293331
620 	 -8.076578179663557
621 	 -5.099109508451875
622 	 -4.185881174953465
623 	 -3.8703802702711982
624 	 -1.7796353934154467
625 	 2.7470312330733577
626 	 5.441088768591726
627 	 0.6509457366864808
628 	 -5.949063557702175
629 	 -5.329031821533135
630 	 -4.13389226396248
631 	 -8.277325617269526
632 	 -21.377994208027303
633 	 -19.187464579750667
634 	 -14.079793372216955
635 	 -10.199717595327456
636 	 -9.909656029447433
637 	 -13.752472986199791
638 	 -12.016510352976184
639 	 -11.586927948899756
640 	 -9.118548423388347
641 	 -7.214731604011831
642 	 -7.037193384119746
643 	 -4.578658668226126
644 	 -0.19194665546092438
645 	 -2.7063971642346587
646 	 8.184734181821113
647 	 3.047465701281908
648 	 -4.578110511924024
649 	 -11.098354793461112
650 	 -7.905856922470775
651 	 -5.777371290587325
652 	 -4.856397538474994
653 	 -13.742940482428821
654 	 -11.273872830475739
655 	 -13.986123345315718
656 	 -10.692431012790621
657 	 -11.279990152368555
658 	 -16.724986565226573
659 	 -11.633011312738745
660 	 -9.82831390679712
661 	 -10.282867558900762
662 	 -26.63394716761468
663 	 -22.023988896600713
664 	 -16.956470323904796
665 	 -16.228688477545802
666 	 -19.533263722965785
667 	 -15.957084737321566
668 	 -17.97247182951469
669 	 -23.987966846681957
670 	 -19.30813612655038
671 	 -17.247685726180862
672 	 -12.012642802304981
673 	 -13.522851365261886
674 	 -10.606761400764299
675 	 -12.516946866624494
676 	 -11.483860606811504
677 	 -28.78696676176878
678 	 -22.009283070630772
679 	 -20.912419218904688
680 	 -18.40961313148182
681 	 -14.129584225003782
682 	 -17.82169657376835
683 	 -40.74188648679592
684 	 -33.205813839005714
685 	 -28.995522537037687
686 	 -20.760380114221334
687 	 -17.00247141058935
688 	 -13.92348480178589
689 	 -17.085132966782112
690 	 -12.777931662527408
691 	 -30.84668608409993
692 	 -25.845906013475542
693 	 -19.00465801923565
694 	 -25.23944062931878
695 	 -19.729612833942156
696 	 -21.474418625597536
697 	 -27.71136470950114
698 	 -22.11280363732476
699 	 -25.322740792968034
700 	 -20.490617101586395
701 	 -17.476143694108032
702 	 -13.76504083425607
703 	 -11.000866026581207
704 	 -8.595245103802881
705 	 -8.168220655352343
706 	 -4.935380856766642
707 	 -6.532158437492399
708 	 -5.653059613499863
709 	 -3.3672441314920434
710 	 2.201441998811788
711 	 -1.9859272934991168
712 	 -2.73371400459655
713 	 -33.04711102756664
714 	 -26.437688822052223
715 	 -19.96836947536758
716 	 -15.972492418315596
717 	 -14.85932932434116
718 	 -11.753952733699407
719 	 -11.925519547352451
720 	 -9.01895545935804
721 	 -6.66433548382156
722 	 -5.7564687426875025
723 	 -4.41893472877382
724 	 -2.3167531218041404
725 	 -3.9410303844797454
726 	 -2.7627678227272554
727 	 -1.4362038488707185
728 	 0.6783931027512153
729 	 -9.492432848808676
730 	 -15.335930701150573
731 	 -12.605259597177792
732 	 -40.98767426962331
733 	 -34.60090009426676
734 	 -25.960947568675692
735 	 -25.127242901007776
736 	 -20.720330921441928
737 	 -18.217057896190454
738 	 -19.059206720379734
739 	 -17.107797098502488
740 	 -15.281812075230846
741 	 -15.129442468407433
742 	 -22.554003910525353
743 	 -17.12527539844268
744 	 -13.90010506390172
745 	 -13.030575822429455
746 	 -8.899853167302354
747 	 -6.923531096255829
748 	 -5.683121382409809
749 	 -3.760754867000287
750 	 -12.485292631048651
751 	 -7.238854128927414
752 	 -6.113263642471793
753 	 -5.561285591234991
754 	 -10.621941700313982
755 	 -9.236181349080653
756 	 -10.791499470962663
757 	 -12.591346525761764
758 	 -15.824414237049496
759 	 -12.518487135343094
760 	 -16.85520101342081
761 	 -16.343732217870638
762 	 -12.804280633063172
763 	 -9.543423717370388
764 	 -10.466812260059669
765 	 -22.32172399328556
766 	 -17.63004199064926
767 	 -19.961903220986642
768 	 -21.81838402478934
769 	 -15.138186496289563
770 	 -18.57375358583886
771 	 -14.750138196075568
772 	 -13.56136017119934
773 	 -10.423367310275353
774 	 -12.847522843625484
775 	 -26.404926022818472
776 	 -19.46584327625351
777 	 -15.103074166814622
778 	 -18.67711580785908
779 	 -22.572795239324478
780 	 -23.9986099397629
781 	 -19.281510593242274
782 	 -14.799446682733105
783 	 -7.779738558259851
784 	 -6.1806980461642524
785 	 -7.21774265775457
786 	 -5.341546088267933
787 	 -3.6408598078560317
788 	 -4.01296301401635
789 	 -3.506889345804666
790 	 -2.0177601789509936
791 	 -1.5328214476776338
792 	 -0.5943188083838322
793 	 -8.630619524197755
794 	 -15.432313607961987
795 	 -27.9628447365194
796 	 -22.677417803883145
797 	 -20.871460023849068
798 	 -15.353343799972208
799 	 -11.489988164572424
800 	 -9.190464974279166
801 	 -6.7236359665057535
802 	 -7.23020087259647
803 	 -15.920146431191824
804 	 -12.687337547293282
805 	 -28.412142514658626
806 	 -30.451804353127955
807 	 -24.047226300526745
808 	 -21.278505534570286
809 	 -24.72306875533468
810 	 -24.622385674574616
811 	 -25.1142917507932
812 	 -21.658661121451587
813 	 -31.948405964627455
814 	 -27.808237215915142
815 	 -24.953479699686795
816 	 -19.783535255815877
817 	 -17.805020367617544
818 	 -13.450465108982826
819 	 -10.23513070106128
820 	 -7.834503617252267
821 	 -4.373417837603483
822 	 1.8503392529182747
823 	 -8.448067830258879
824 	 -6.659673610842219
825 	 -6.058586766828739
826 	 -4.65778817231876
827 	 -8.69843138590113
828 	 -7.00884143489202
829 	 -4.363559611958408
830 	 -10.068206827056201
831 	 -9.927379454897164
832 	 -7.856714848823685
833 	 -6.661669660830739
834 	 -6.6521016489641625
835 	 -6.863174832929872
836 	 -5.04784459360053
837 	 -2.4129348831756943
838 	 -1.9303478907258977
839 	 -3.588443990545784
840 	 -0.886743125412977
841 	 -5.229610412594411
842 	 -6.920689347360167
843 	 -3.887500145472586
844 	 -2.371639280439922
845 	 -1.3931835481544113
846 	 -3.9323378209264774
847 	 -3.145869545662208
848 	 -2.492737127142391
849 	 -3.600381145661231
850 	 -8.901803364249645
851 	 -7.121442691397533
852 	 -11.55504845194082
853 	 -8.786385096782396
854 	 -0.4141626660584734
855 	 1.0375674431270454
856 	 1.1408716821861162
857 	 -0.4699807229972066
858 	 -13.785395066928686
859 	 -23.567354340202655
860 	 -18.252962309808936
861 	 -16.993946539019817
862 	 -26.567481191239494
863 	 -21.25354898462865
864 	 -18.433152630874247
865 	 -14.003720729273482
866 	 -10.30231137514238
867 	 -23.375502403907376
868 	 -17.53561418561185
869 	 -14.090219164269001
870 	 -10.54558691292732
871 	 -8.339808256368997
872 	 -7.1594220908318675
873 	 -5.165547938635427
874 	 -15.879535881003903
875 	 -12.70352459310925
876 	 -12.313484253816569
877 	 -13.084333589578819
878 	 -11.042792752516107
879 	 -7.299821161192085
880 	 -9.502818028546244
881 	 -10.011651152952254
882 	 -7.642883992879433
883 	 -6.918492418257301
884 	 -5.204478116336759
885 	 -4.459449584152026
886 	 -1.037965242707287
887 	 0.45001596902693564
888 	 0.2667572256486892
889 	 0.9853842058182636
890 	 0.7903694339001959
891 	 1.019870664938935
892 	 0.8559055346304376
893 	 0.9343377318764396
894 	 -0.24661264826499973
895 	 -2.8547012034050567
896 	 -5.114444122793429
897 	 -4.370438145173466
898 	 -3.0387111667223508
899 	 -4.513753690514932
900 	 -1.729451733370297
901 	 -0.40044131147624284
902 	 3.4501427819814126
903 	 2.473896448571395
904 	 2.1199167447630316
905 	 -0.3982152736207354
906 	 0.16878632995030785
907 	 0.32931690983059525
908 	 -3.7927711326501594
909 	 -5.405070010736381
910 	 -4.324056008566913
911 	 -5.836280697991242
912 	 -3.0956902415200602
913 	 -6.939236489504765
914 	 -3.2549877735636983
915 	 -2.6039902188495034
916 	 -1.8157698184731998
917 	 -3.086069715274789
918 	 -2.4445033138690633
919 	 -1.4762016827735351
920 	 -15.863613374949637
921 	 -15.708547139976872
922 	 -10.929425166468718
923 	 -15.54364920988155
924 	 -15.278068263411114
925 	 -12.200707450301707
926 	 -9.567869398888433
927 	 -17.061418747929565
928 	 -21.048457567341757
929 	 -15.385322776844987
930 	 -11.783022391507984
931 	 -7.880199921408348
932 	 -6.273695175272223
933 	 -5.018954954497531
934 	 -5.78572401112433
935 	 -4.623593882572095
936 	 -16.287014908451965
937 	 -12.232285498959754
938 	 -9.71325520753635
939 	 -10.202027925042785
940 	 -7.287005501026215
941 	 -11.868061312372447
942 	 -9.319269339077437
943 	 -10.155478071112157
944 	 -7.91515427918057
945 	 -13.525638180348324
946 	 -10.415609052661239
947 	 -16.614070674182585
948 	 -14.575325445086492
949 	 -11.660260356067738
950 	 -9.673969880932418
951 	 -12.538429526548498
952 	 -10.313765152250198
953 	 -10.164821829943321
954 	 -19.214374062326897
955 	 -34.72552101517067
956 	 -27.74640309654569
957 	 -33.729258700845094
958 	 -29.60612055992351
959 	 -30.96444607192643
960 	 -24.289344973276457
961 	 -17.799303517469525
962 	 -14.203803388048982
963 	 -12.314859554962823
964 	 -9.417700410383986
965 	 -6.756085562243243
966 	 -26.75738453906888
967 	 -39.46406611016937
968 	 -33.954261162507464
969 	 -25.437626889026433
970 	 -20.713484821728343
971 	 -50.2678988968255
972 	 -39.58330442118495
973 	 -33.49622495701442
974 	 -29.49188490479719
975 	 -27.285186282770155
976 	 -21.500992231894998
977 	 -17.200793655456437
978 	 -13.592060213688455
979 	 -11.818286987496322
980 	 -23.74826120938451
981 	 -18.81555820586982
982 	 -14.868767911531904
983 	 -16.0930818991219
984 	 -14.44132718214314
985 	 -12.26801384830469
986 	 -10.08872765005799
987 	 -13.379580425140375
988 	 -10.694883069376374
989 	 -8.555906455401782
990 	 -13.106823711223115
991 	 -11.030405700690608
992 	 -8.526137889566598
993 	 -6.081733737955801
994 	 -4.228364583144867
995 	 -1.1436259937490831
996 	 -0.3544068035280361
997 	 -0.17835875081618724
998 	 -3.1875989783438854
999 	 -11.81841705408442
1000 	 -9.454733643266081
1001 	 -11.604746775261447
1002 	 -9.446891441990374
1003 	 -7.330721671754873
1004 	 -5.446626453745921
1005 	 -10.635718420988269
1006 	 -10.185187150384081
1007 	 -7.4823800523190584
1008 	 -5.106629560605143
1009 	 -7.895425653596249
1010 	 -6.883178244917872
1011 	 -10.330218554807288
1012 	 -7.702032493500155
1013 	 -8.353404467146902
1014 	 -8.013759481591478
1015 	 -5.515414898225572
1016 	 -5.826448481790067
1017 	 -11.655528658495314
1018 	 -8.439964204058924
1019 	 -5.9431073229916365
1020 	 -4.927178477561029
1021 	 -3.40525208211875
1022 	 -1.494711331646613
1023 	 -0.6272445086669904
1024 	 -0.5017956069332286
1025 	 -0.39385823697921296
1026 	 0.7083078979248967
1027 	 0.7838146746216808
1028 	 1.0888217117681052
1029 	 0.08296327105199452
1030 	 -0.4870285792494542
1031 	 -0.18779136258854123
1032 	 -0.09342596822716587
1033 	 -6.9640516709750955
1034 	 -4.355120781790902
1035 	 -7.901895619173956
1036 	 -13.595632663365905
1037 	 -24.686029309556034
1038 	 -21.81656707246475
1039 	 -15.422688963555629
1040 	 -17.354182985334774
1041 	 -13.14339011865195
1042 	 -16.86838264216385
1043 	 -13.49470611372999
1044 	 -9.825739375643025
1045 	 -7.722216885998932
1046 	 -9.234752172827939
1047 	 -6.485429024543919
1048 	 -12.506278428889345
1049 	 -14.329892054596712
1050 	 -11.46391364367264
1051 	 -14.8273854246454
1052 	 -10.700121204308743
1053 	 -20.32961164318658
1054 	 -17.233222687404123
1055 	 -14.651277700368155
1056 	 -10.18922256987753
1057 	 -8.113738449183074
1058 	 -6.282502398584256
1059 	 -4.581779497746538
1060 	 -7.370398572264094
1061 	 -6.951252023462075
1062 	 -6.61719177687155
1063 	 -8.473127228060548
1064 	 -6.837453435686257
1065 	 -8.281099462767088
1066 	 -14.149060288757028
1067 	 -19.777443200142443
1068 	 -26.122633949824376
